DIA_TRANSPORTE,"AMBA","MOTIVO_ATSF","GENERO","TIPO_TRANSPORTE",CANT_TRJ,"DATO_PRELIMINAR"
2022-02-20,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2022-02-20,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"NO"
2022-02-20,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",74,"NO"
2022-02-20,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"NO"
2022-02-20,"NO","PROGRESAR","F","COLECTIVO",8344,"NO"
2022-02-20,"NO","PROGRESAR","F","LANCHA",0,"NO"
2022-02-20,"NO","PROGRESAR","F","SUBTE",0,"NO"
2022-02-20,"NO","PROGRESAR","F","TOTAL",8344,"NO"
2022-02-20,"NO","PROGRESAR","F","TREN",0,"NO"
2022-02-20,"NO","PROGRESAR","M","COLECTIVO",4053,"NO"
2022-02-20,"NO","PROGRESAR","M","LANCHA",0,"NO"
2022-02-20,"NO","PROGRESAR","M","SUBTE",0,"NO"
2022-02-20,"NO","PROGRESAR","M","TOTAL",4053,"NO"
2022-02-20,"NO","PROGRESAR","M","TREN",0,"NO"
2022-02-20,"SI",,,"COLECTIVO",382077,"NO"
2022-02-20,"SI",,,"LANCHA",0,"NO"
2022-02-20,"SI",,,"SUBTE",41475,"NO"
2022-02-20,"SI",,,"TOTAL",411274,"NO"
2022-02-20,"SI",,,"TREN",46603,"NO"
2022-02-20,"SI",,"F","COLECTIVO",166218,"NO"
2022-02-20,"SI",,"F","LANCHA",0,"NO"
2022-02-20,"SI",,"F","SUBTE",16102,"NO"
2022-02-20,"SI",,"F","TOTAL",177293,"NO"
2022-02-20,"SI",,"F","TREN",20986,"NO"
2022-02-20,"SI",,"M","COLECTIVO",162404,"NO"
2022-02-20,"SI",,"M","LANCHA",0,"NO"
2022-02-20,"SI",,"M","SUBTE",17118,"NO"
2022-02-20,"SI",,"M","TOTAL",173881,"NO"
2022-02-20,"SI",,"M","TREN",23185,"NO"
2022-02-20,"SI","AUH","F","COLECTIVO",73897,"NO"
2022-02-20,"SI","AUH","F","LANCHA",0,"NO"
2022-02-20,"SI","AUH","F","SUBTE",2299,"NO"
2022-02-20,"SI","AUH","F","TOTAL",75087,"NO"
2022-02-20,"SI","AUH","F","TREN",6904,"NO"
2022-02-20,"SI","AUH","M","COLECTIVO",3515,"NO"
2022-02-20,"SI","AUH","M","LANCHA",0,"NO"
2022-02-20,"SI","AUH","M","SUBTE",120,"NO"
2022-02-20,"SI","AUH","M","TOTAL",3579,"NO"
2022-02-20,"SI","AUH","M","TREN",376,"NO"
2022-02-20,"SI","JUBILACION","F","COLECTIVO",62036,"NO"
2022-02-20,"SI","JUBILACION","F","LANCHA",0,"NO"
2022-02-20,"SI","JUBILACION","F","SUBTE",2968,"NO"
2022-02-20,"SI","JUBILACION","F","TOTAL",63916,"NO"
2022-02-20,"SI","JUBILACION","F","TREN",5021,"NO"
2022-02-20,"SI","JUBILACION","M","COLECTIVO",28775,"NO"
2022-02-20,"SI","JUBILACION","M","LANCHA",0,"NO"
2022-02-20,"SI","JUBILACION","M","SUBTE",1368,"NO"
2022-02-20,"SI","JUBILACION","M","TOTAL",29565,"NO"
2022-02-20,"SI","JUBILACION","M","TREN",2357,"NO"
2022-02-20,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",9054,"NO"
2022-02-20,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2022-02-20,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",410,"NO"
2022-02-20,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",9269,"NO"
2022-02-20,"SI","MONOTRIBUTO SOCIAL","F","TREN",982,"NO"
2022-02-20,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",6111,"NO"
2022-02-20,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2022-02-20,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",284,"NO"
2022-02-20,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",6269,"NO"
2022-02-20,"SI","MONOTRIBUTO SOCIAL","M","TREN",726,"NO"
2022-02-20,"SI","OTRO","F","COLECTIVO",10062,"NO"
2022-02-20,"SI","OTRO","F","LANCHA",0,"NO"
2022-02-20,"SI","OTRO","F","SUBTE",488,"NO"
2022-02-20,"SI","OTRO","F","TOTAL",10318,"NO"
2022-02-20,"SI","OTRO","F","TREN",1054,"NO"
2022-02-20,"SI","OTRO","M","COLECTIVO",7411,"NO"
2022-02-20,"SI","OTRO","M","LANCHA",0,"NO"
2022-02-20,"SI","OTRO","M","SUBTE",374,"NO"
2022-02-20,"SI","OTRO","M","TOTAL",7614,"NO"
2022-02-20,"SI","OTRO","M","TREN",886,"NO"
2022-02-20,"SI","PENSION","F","COLECTIVO",25380,"NO"
2022-02-20,"SI","PENSION","F","LANCHA",0,"NO"
2022-02-20,"SI","PENSION","F","SUBTE",876,"NO"
2022-02-20,"SI","PENSION","F","TOTAL",25852,"NO"
2022-02-20,"SI","PENSION","F","TREN",2465,"NO"
2022-02-20,"SI","PENSION","M","COLECTIVO",11923,"NO"
2022-02-20,"SI","PENSION","M","LANCHA",0,"NO"
2022-02-20,"SI","PENSION","M","SUBTE",460,"NO"
2022-02-20,"SI","PENSION","M","TOTAL",12168,"NO"
2022-02-20,"SI","PENSION","M","TREN",1167,"NO"
2022-02-20,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",25903,"NO"
2022-02-20,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2022-02-20,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",1310,"NO"
2022-02-20,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",26545,"NO"
2022-02-20,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",3237,"NO"
2022-02-20,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",345,"NO"
2022-02-20,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2022-02-20,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",24,"NO"
2022-02-20,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",363,"NO"
2022-02-20,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",55,"NO"
2022-02-20,"SI","PROGRESAR","F","COLECTIVO",18200,"NO"
2022-02-20,"SI","PROGRESAR","F","LANCHA",0,"NO"
2022-02-20,"SI","PROGRESAR","F","SUBTE",1216,"NO"
2022-02-20,"SI","PROGRESAR","F","TOTAL",18815,"NO"
2022-02-20,"SI","PROGRESAR","F","TREN",2207,"NO"
2022-02-20,"SI","PROGRESAR","M","COLECTIVO",7776,"NO"
2022-02-20,"SI","PROGRESAR","M","LANCHA",0,"NO"
2022-02-20,"SI","PROGRESAR","M","SUBTE",555,"NO"
2022-02-20,"SI","PROGRESAR","M","TOTAL",8057,"NO"
2022-02-20,"SI","PROGRESAR","M","TREN",1023,"NO"
2022-02-21,"NO",,,"COLECTIVO",242856,"NO"
2022-02-21,"NO",,,"LANCHA",3,"NO"
2022-02-21,"NO",,,"SUBTE",0,"NO"
2022-02-21,"NO",,,"TOTAL",242932,"NO"
2022-02-21,"NO",,,"TREN",88,"NO"
2022-02-21,"NO",,"F","COLECTIVO",153409,"NO"
2022-02-21,"NO",,"F","LANCHA",3,"NO"
2022-02-21,"NO",,"F","SUBTE",0,"NO"
2022-02-21,"NO",,"F","TOTAL",153431,"NO"
2022-02-21,"NO",,"F","TREN",24,"NO"
2022-02-21,"NO",,"M","COLECTIVO",102436,"NO"
2022-02-21,"NO",,"M","LANCHA",6,"NO"
2022-02-21,"NO",,"M","SUBTE",0,"NO"
2022-02-21,"NO",,"M","TOTAL",102464,"NO"
2022-02-21,"NO",,"M","TREN",28,"NO"
2022-02-21,"NO","AUH","F","COLECTIVO",64845,"NO"
2022-02-21,"NO","AUH","F","LANCHA",1,"NO"
2022-02-21,"NO","AUH","F","SUBTE",0,"NO"
2022-02-21,"NO","AUH","F","TOTAL",64846,"NO"
2022-02-21,"NO","AUH","F","TREN",2,"NO"
2022-02-21,"NO","AUH","M","COLECTIVO",2005,"NO"
2022-02-21,"NO","AUH","M","LANCHA",0,"NO"
2022-02-21,"NO","AUH","M","SUBTE",0,"NO"
2022-02-21,"NO","AUH","M","TOTAL",2005,"NO"
2022-02-21,"NO","AUH","M","TREN",0,"NO"
2022-02-21,"NO","JUBILACION","F","COLECTIVO",64009,"NO"
2022-02-21,"NO","JUBILACION","F","LANCHA",3,"NO"
2022-02-21,"NO","JUBILACION","F","SUBTE",0,"NO"
2022-02-21,"NO","JUBILACION","F","TOTAL",64013,"NO"
2022-02-21,"NO","JUBILACION","F","TREN",5,"NO"
2022-02-21,"NO","JUBILACION","M","COLECTIVO",30779,"NO"
2022-02-21,"NO","JUBILACION","M","LANCHA",2,"NO"
2022-02-21,"NO","JUBILACION","M","SUBTE",0,"NO"
2022-02-21,"NO","JUBILACION","M","TOTAL",30783,"NO"
2022-02-21,"NO","JUBILACION","M","TREN",3,"NO"
2022-02-21,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",6053,"NO"
2022-02-21,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",1,"NO"
2022-02-21,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"NO"
2022-02-21,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",6054,"NO"
2022-02-21,"NO","MONOTRIBUTO SOCIAL","F","TREN",2,"NO"
2022-02-21,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",2903,"NO"
2022-02-21,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2022-02-21,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"NO"
2022-02-21,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",2903,"NO"
2022-02-21,"NO","MONOTRIBUTO SOCIAL","M","TREN",0,"NO"
2022-02-21,"NO","OTRO","F","COLECTIVO",9163,"NO"
2022-02-21,"NO","OTRO","F","LANCHA",1,"NO"
2022-02-21,"NO","OTRO","F","SUBTE",0,"NO"
2022-02-21,"NO","OTRO","F","TOTAL",9164,"NO"
2022-02-21,"NO","OTRO","F","TREN",0,"NO"
2022-02-21,"NO","OTRO","M","COLECTIVO",4874,"NO"
2022-02-21,"NO","OTRO","M","LANCHA",0,"NO"
2022-02-21,"NO","OTRO","M","SUBTE",0,"NO"
2022-02-21,"NO","OTRO","M","TOTAL",4874,"NO"
2022-02-21,"NO","OTRO","M","TREN",0,"NO"
2022-02-21,"NO","PENSION","F","COLECTIVO",34697,"NO"
2022-02-21,"NO","PENSION","F","LANCHA",1,"NO"
2022-02-21,"NO","PENSION","F","SUBTE",0,"NO"
2022-02-21,"NO","PENSION","F","TOTAL",34700,"NO"
2022-02-21,"NO","PENSION","F","TREN",3,"NO"
2022-02-21,"NO","PENSION","M","COLECTIVO",15992,"NO"
2022-02-21,"NO","PENSION","M","LANCHA",0,"NO"
2022-02-21,"NO","PENSION","M","SUBTE",0,"NO"
2022-02-21,"NO","PENSION","M","TOTAL",15993,"NO"
2022-02-21,"NO","PENSION","M","TREN",1,"NO"
2022-02-21,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",26219,"NO"
2022-02-21,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2022-02-21,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"NO"
2022-02-21,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",26220,"NO"
2022-02-21,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",1,"NO"
2022-02-21,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",185,"NO"
2022-02-21,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2022-02-21,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"NO"
2022-02-21,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",185,"NO"
2022-02-21,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"NO"
2022-02-21,"NO","PROGRESAR","F","COLECTIVO",19333,"NO"
2022-02-21,"NO","PROGRESAR","F","LANCHA",0,"NO"
2022-02-21,"NO","PROGRESAR","F","SUBTE",0,"NO"
2022-02-21,"NO","PROGRESAR","F","TOTAL",19335,"NO"
2022-02-21,"NO","PROGRESAR","F","TREN",2,"NO"
2022-02-21,"NO","PROGRESAR","M","COLECTIVO",8181,"NO"
2022-02-21,"NO","PROGRESAR","M","LANCHA",0,"NO"
2022-02-21,"NO","PROGRESAR","M","SUBTE",0,"NO"
2022-02-21,"NO","PROGRESAR","M","TOTAL",8183,"NO"
2022-02-21,"NO","PROGRESAR","M","TREN",2,"NO"
2022-02-21,"SI",,,"COLECTIVO",984413,"NO"
2022-02-21,"SI",,,"LANCHA",0,"NO"
2022-02-21,"SI",,,"SUBTE",141246,"NO"
2022-02-21,"SI",,,"TOTAL",1086611,"NO"
2022-02-21,"SI",,,"TREN",211670,"NO"
2022-02-21,"SI",,"F","COLECTIVO",549988,"NO"
2022-02-21,"SI",,"F","LANCHA",0,"NO"
2022-02-21,"SI",,"F","SUBTE",67635,"NO"
2022-02-21,"SI",,"F","TOTAL",593905,"NO"
2022-02-21,"SI",,"F","TREN",107901,"NO"
2022-02-21,"SI",,"M","COLECTIVO",442666,"NO"
2022-02-21,"SI",,"M","LANCHA",0,"NO"
2022-02-21,"SI",,"M","SUBTE",64339,"NO"
2022-02-21,"SI",,"M","TOTAL",488197,"NO"
2022-02-21,"SI",,"M","TREN",112788,"NO"
2022-02-21,"SI","AUH","F","COLECTIVO",206525,"NO"
2022-02-21,"SI","AUH","F","LANCHA",0,"NO"
2022-02-21,"SI","AUH","F","SUBTE",8854,"NO"
2022-02-21,"SI","AUH","F","TOTAL",210716,"NO"
2022-02-21,"SI","AUH","F","TREN",40263,"NO"
2022-02-21,"SI","AUH","M","COLECTIVO",9024,"NO"
2022-02-21,"SI","AUH","M","LANCHA",0,"NO"
2022-02-21,"SI","AUH","M","SUBTE",508,"NO"
2022-02-21,"SI","AUH","M","TOTAL",9269,"NO"
2022-02-21,"SI","AUH","M","TREN",2203,"NO"
2022-02-21,"SI","JUBILACION","F","COLECTIVO",194531,"NO"
2022-02-21,"SI","JUBILACION","F","LANCHA",0,"NO"
2022-02-21,"SI","JUBILACION","F","SUBTE",11339,"NO"
2022-02-21,"SI","JUBILACION","F","TOTAL",200967,"NO"
2022-02-21,"SI","JUBILACION","F","TREN",24792,"NO"
2022-02-21,"SI","JUBILACION","M","COLECTIVO",86306,"NO"
2022-02-21,"SI","JUBILACION","M","LANCHA",0,"NO"
2022-02-21,"SI","JUBILACION","M","SUBTE",5980,"NO"
2022-02-21,"SI","JUBILACION","M","TOTAL",89805,"NO"
2022-02-21,"SI","JUBILACION","M","TREN",12435,"NO"
2022-02-21,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",26146,"NO"
2022-02-21,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2022-02-21,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",1460,"NO"
2022-02-21,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",26858,"NO"
2022-02-21,"SI","MONOTRIBUTO SOCIAL","F","TREN",5111,"NO"
2022-02-21,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",15241,"NO"
2022-02-21,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2022-02-21,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",890,"NO"
2022-02-21,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",15736,"NO"
2022-02-21,"SI","MONOTRIBUTO SOCIAL","M","TREN",3283,"NO"
2022-02-21,"SI","OTRO","F","COLECTIVO",28547,"NO"
2022-02-21,"SI","OTRO","F","LANCHA",0,"NO"
2022-02-21,"SI","OTRO","F","SUBTE",1741,"NO"
2022-02-21,"SI","OTRO","F","TOTAL",29557,"NO"
2022-02-21,"SI","OTRO","F","TREN",5622,"NO"
2022-02-21,"SI","OTRO","M","COLECTIVO",17261,"NO"
2022-02-21,"SI","OTRO","M","LANCHA",0,"NO"
2022-02-21,"SI","OTRO","M","SUBTE",1231,"NO"
2022-02-21,"SI","OTRO","M","TOTAL",17997,"NO"
2022-02-21,"SI","OTRO","M","TREN",4098,"NO"
2022-02-21,"SI","PENSION","F","COLECTIVO",68133,"NO"
2022-02-21,"SI","PENSION","F","LANCHA",0,"NO"
2022-02-21,"SI","PENSION","F","SUBTE",3442,"NO"
2022-02-21,"SI","PENSION","F","TOTAL",69805,"NO"
2022-02-21,"SI","PENSION","F","TREN",12601,"NO"
2022-02-21,"SI","PENSION","M","COLECTIVO",30197,"NO"
2022-02-21,"SI","PENSION","M","LANCHA",0,"NO"
2022-02-21,"SI","PENSION","M","SUBTE",1634,"NO"
2022-02-21,"SI","PENSION","M","TOTAL",31098,"NO"
2022-02-21,"SI","PENSION","M","TREN",5954,"NO"
2022-02-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",102643,"NO"
2022-02-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2022-02-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",8091,"NO"
2022-02-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",105202,"NO"
2022-02-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",26340,"NO"
2022-02-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",944,"NO"
2022-02-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2022-02-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",88,"NO"
2022-02-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",998,"NO"
2022-02-21,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",250,"NO"
2022-02-21,"SI","PROGRESAR","F","COLECTIVO",45536,"NO"
2022-02-21,"SI","PROGRESAR","F","LANCHA",0,"NO"
2022-02-21,"SI","PROGRESAR","F","SUBTE",3712,"NO"
2022-02-21,"SI","PROGRESAR","F","TOTAL",47258,"NO"
2022-02-21,"SI","PROGRESAR","F","TREN",9657,"NO"
2022-02-21,"SI","PROGRESAR","M","COLECTIVO",16664,"NO"
2022-02-21,"SI","PROGRESAR","M","LANCHA",0,"NO"
2022-02-21,"SI","PROGRESAR","M","SUBTE",1544,"NO"
2022-02-21,"SI","PROGRESAR","M","TOTAL",17535,"NO"
2022-02-21,"SI","PROGRESAR","M","TREN",4044,"NO"
2022-02-22,"NO",,,"COLECTIVO",257871,"NO"
2022-02-22,"NO",,,"LANCHA",1,"NO"
2022-02-22,"NO",,,"SUBTE",0,"NO"
2022-02-22,"NO",,,"TOTAL",257956,"NO"
2022-02-22,"NO",,,"TREN",103,"NO"
2022-02-22,"NO",,"F","COLECTIVO",164318,"NO"
2022-02-22,"NO",,"F","LANCHA",7,"NO"
2022-02-22,"NO",,"F","SUBTE",0,"NO"
2022-02-22,"NO",,"F","TOTAL",164358,"NO"
2022-02-22,"NO",,"F","TREN",41,"NO"
2022-02-22,"NO",,"M","COLECTIVO",109358,"NO"
2022-02-22,"NO",,"M","LANCHA",6,"NO"
2022-02-22,"NO",,"M","SUBTE",0,"NO"
2022-02-22,"NO",,"M","TOTAL",109392,"NO"
2022-02-22,"NO",,"M","TREN",32,"NO"
2022-02-22,"NO","AUH","F","COLECTIVO",67978,"NO"
2022-02-22,"NO","AUH","F","LANCHA",0,"NO"
2022-02-22,"NO","AUH","F","SUBTE",0,"NO"
2022-02-22,"NO","AUH","F","TOTAL",67981,"NO"
2022-02-22,"NO","AUH","F","TREN",5,"NO"
2022-02-22,"NO","AUH","M","COLECTIVO",2102,"NO"
2022-02-22,"NO","AUH","M","LANCHA",0,"NO"
2022-02-22,"NO","AUH","M","SUBTE",0,"NO"
2022-02-22,"NO","AUH","M","TOTAL",2102,"NO"
2022-02-22,"NO","AUH","M","TREN",0,"NO"
2022-02-22,"NO","JUBILACION","F","COLECTIVO",67555,"NO"
2022-02-22,"NO","JUBILACION","F","LANCHA",2,"NO"
2022-02-22,"NO","JUBILACION","F","SUBTE",0,"NO"
2022-02-22,"NO","JUBILACION","F","TOTAL",67565,"NO"
2022-02-22,"NO","JUBILACION","F","TREN",13,"NO"
2022-02-22,"NO","JUBILACION","M","COLECTIVO",31761,"NO"
2022-02-22,"NO","JUBILACION","M","LANCHA",3,"NO"
2022-02-22,"NO","JUBILACION","M","SUBTE",0,"NO"
2022-02-22,"NO","JUBILACION","M","TOTAL",31766,"NO"
2022-02-22,"NO","JUBILACION","M","TREN",3,"NO"
2022-02-22,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",6319,"NO"
2022-02-22,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2022-02-22,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"NO"
2022-02-22,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",6319,"NO"
2022-02-22,"NO","MONOTRIBUTO SOCIAL","F","TREN",0,"NO"
2022-02-22,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",3055,"NO"
2022-02-22,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2022-02-22,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"NO"
2022-02-22,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",3056,"NO"
2022-02-22,"NO","MONOTRIBUTO SOCIAL","M","TREN",1,"NO"
2022-02-22,"NO","OTRO","F","COLECTIVO",9653,"NO"
2022-02-22,"NO","OTRO","F","LANCHA",1,"NO"
2022-02-22,"NO","OTRO","F","SUBTE",0,"NO"
2022-02-22,"NO","OTRO","F","TOTAL",9654,"NO"
2022-02-22,"NO","OTRO","F","TREN",0,"NO"
2022-02-22,"NO","OTRO","M","COLECTIVO",5106,"NO"
2022-02-22,"NO","OTRO","M","LANCHA",0,"NO"
2022-02-22,"NO","OTRO","M","SUBTE",0,"NO"
2022-02-22,"NO","OTRO","M","TOTAL",5107,"NO"
2022-02-22,"NO","OTRO","M","TREN",1,"NO"
2022-02-22,"NO","PENSION","F","COLECTIVO",36136,"NO"
2022-02-22,"NO","PENSION","F","LANCHA",0,"NO"
2022-02-22,"NO","PENSION","F","SUBTE",0,"NO"
2022-02-22,"NO","PENSION","F","TOTAL",36137,"NO"
2022-02-22,"NO","PENSION","F","TREN",2,"NO"
2022-02-22,"NO","PENSION","M","COLECTIVO",16598,"NO"
2022-02-22,"NO","PENSION","M","LANCHA",1,"NO"
2022-02-22,"NO","PENSION","M","SUBTE",0,"NO"
2022-02-22,"NO","PENSION","M","TOTAL",16599,"NO"
2022-02-22,"NO","PENSION","M","TREN",0,"NO"
2022-02-22,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",26700,"NO"
2022-02-22,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2022-02-22,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"NO"
2022-02-22,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",26701,"NO"
2022-02-22,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",3,"NO"
2022-02-22,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",177,"NO"
2022-02-22,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2022-02-22,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"NO"
2022-02-22,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",177,"NO"
2022-02-22,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"NO"
2022-02-22,"NO","PROGRESAR","F","COLECTIVO",20334,"NO"
2022-02-22,"NO","PROGRESAR","F","LANCHA",0,"NO"
2022-02-22,"NO","PROGRESAR","F","SUBTE",0,"NO"
2022-02-22,"NO","PROGRESAR","F","TOTAL",20336,"NO"
2022-02-22,"NO","PROGRESAR","F","TREN",2,"NO"
2022-02-22,"NO","PROGRESAR","M","COLECTIVO",8417,"NO"
2022-02-22,"NO","PROGRESAR","M","LANCHA",0,"NO"
2022-02-22,"NO","PROGRESAR","M","SUBTE",0,"NO"
2022-02-22,"NO","PROGRESAR","M","TOTAL",8418,"NO"
2022-02-22,"NO","PROGRESAR","M","TREN",1,"NO"
2022-02-22,"SI",,,"COLECTIVO",997159,"NO"
2022-02-22,"SI",,,"LANCHA",0,"NO"
2022-02-22,"SI",,,"SUBTE",144993,"NO"
2022-02-22,"SI",,,"TOTAL",1101270,"NO"
2022-02-22,"SI",,,"TREN",209915,"NO"
2022-02-22,"SI",,"F","COLECTIVO",562430,"NO"
2022-02-22,"SI",,"F","LANCHA",0,"NO"
2022-02-22,"SI",,"F","SUBTE",70473,"NO"
2022-02-22,"SI",,"F","TOTAL",607774,"NO"
2022-02-22,"SI",,"F","TREN",108567,"NO"
2022-02-22,"SI",,"M","COLECTIVO",448795,"NO"
2022-02-22,"SI",,"M","LANCHA",0,"NO"
2022-02-22,"SI",,"M","SUBTE",66157,"NO"
2022-02-22,"SI",,"M","TOTAL",495196,"NO"
2022-02-22,"SI",,"M","TREN",113649,"NO"
2022-02-22,"SI","AUH","F","COLECTIVO",208802,"NO"
2022-02-22,"SI","AUH","F","LANCHA",0,"NO"
2022-02-22,"SI","AUH","F","SUBTE",9100,"NO"
2022-02-22,"SI","AUH","F","TOTAL",213075,"NO"
2022-02-22,"SI","AUH","F","TREN",40350,"NO"
2022-02-22,"SI","AUH","M","COLECTIVO",9241,"NO"
2022-02-22,"SI","AUH","M","LANCHA",0,"NO"
2022-02-22,"SI","AUH","M","SUBTE",532,"NO"
2022-02-22,"SI","AUH","M","TOTAL",9483,"NO"
2022-02-22,"SI","AUH","M","TREN",2277,"NO"
2022-02-22,"SI","JUBILACION","F","COLECTIVO",197253,"NO"
2022-02-22,"SI","JUBILACION","F","LANCHA",0,"NO"
2022-02-22,"SI","JUBILACION","F","SUBTE",11688,"NO"
2022-02-22,"SI","JUBILACION","F","TOTAL",203866,"NO"
2022-02-22,"SI","JUBILACION","F","TREN",24996,"NO"
2022-02-22,"SI","JUBILACION","M","COLECTIVO",86803,"NO"
2022-02-22,"SI","JUBILACION","M","LANCHA",0,"NO"
2022-02-22,"SI","JUBILACION","M","SUBTE",6091,"NO"
2022-02-22,"SI","JUBILACION","M","TOTAL",90390,"NO"
2022-02-22,"SI","JUBILACION","M","TREN",12514,"NO"
2022-02-22,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",26471,"NO"
2022-02-22,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2022-02-22,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",1495,"NO"
2022-02-22,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",27166,"NO"
2022-02-22,"SI","MONOTRIBUTO SOCIAL","F","TREN",4970,"NO"
2022-02-22,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",15332,"NO"
2022-02-22,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
